Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Trial 26,Trial 27,Trial 28,Trial 29,Trial 30,Trial 31,Trial 32,Trial 33,Trial 34,Trial 35,Trial 36,Trial 37,Trial 38,Trial 39,Trial 40,Trial 41,Trial 42,Trial 43,Trial 44,Trial 45,Trial 46,Trial 47,Trial 48,Trial 49,Trial 50,Trial 51,Trial 52,Trial 53,Trial 54,Trial 55,Trial 56,Trial 57,Trial 58,Trial 59,Trial 60,Trial 61,Trial 62,Trial 63,Trial 64,Trial 65,Trial 66,Trial 67,Trial 68,Trial 69,Trial 70,Trial 71,Trial 72,Trial 73,Trial 74,Trial 75,Trial 76,Trial 77,Trial 78,Trial 79,Trial 80,Trial 81,Trial 82,Trial 83,Trial 84,Trial 85,Trial 86,Trial 87,Trial 88,Trial 89,Trial 90,Trial 91,Trial 92,Trial 93,Trial 94,Trial 95,Trial 96,Trial 97,Trial 98,Trial 99,Trial 100,Trial 101,Trial 102,Average ERP Waveform,95% CI Lower Bound,95% CI Upper Bound,Standard Error
-1.50671554,-0.49498397,2.77679157,2.92981768,-5.03354454,0.94802272,0.30952188,-0.54925978,-2.68250036,1.50694299,4.73157167,-0.52011931,2.29317141,2.62902427,0.59813517,-1.90605283,0.92734563,-0.33571655,4.25455904,-0.45539433,0.2560665,-1.85711026,1.17729378,-2.63400078,3.02693248,-2.13358951,-0.57413697,0.49550253,0.41419417,-0.73581803,-1.64692271,-1.34278226,0.06614998,-2.07481408,-0.24228323,-1.44984865,0.2063781,0.12188971,-0.61119097,-0.91207486,2.02847815,-0.67148376,-3.46008158,-0.48639268,0.58465362,0.41055128,0.20453659,1.14686894,0.52103329,-0.75178659,6.00891876,2.051229,-1.62191808,-0.17515051,0.37254679,-1.26352763,2.19860697,-1.77501404,-0.78627366,2.0322628,1.31884503,-1.25733817,-1.06206405,-1.00056529,0.45779842,1.51473677,1.26544976,2.42151451,-0.35991836,2.70608282,2.42228508,-2.3644135,-1.41916192,1.02957416,2.89199162,0.00290087,1.34483063,1.16781032,-1.83600426,2.07328892,0.56993222,-0.49847159,-1.63464189,-1.26752651,1.58352029,-1.7740432,-1.20155978,-0.3164686,-0.33950967,-3.35614252,0.98270845,1.28346801,0.31957266,1.76692295,-1.0138303,-3.27592707,0.99843508,1.17075932,3.70871377,-0.27790332,3.26589489,-0.81009722,0.173921164215686,-3.3521317475,4.2272667765,0.184607860778713
-1.46106935,-0.31926802,2.27272987,3.47773218,-5.14475346,1.56285906,0.18292373,-0.24750954,-2.82371783,1.704234,4.41357517,-0.60826766,2.23292661,2.3392837,-0.08680489,-1.44115698,0.66165459,-0.21147962,4.41522789,0.21113166,-0.0137426,-1.07709002,0.64422721,-4.30584145,2.65364194,-2.03575039,-0.36630762,0.81646323,0.62403095,-0.63345861,-0.70537305,-0.30077994,0.30025578,-2.2352047,-0.2424643,-1.29384065,0.55452883,0.01556206,0.00329946,-0.70356798,1.92788196,-0.81286967,-3.45045137,-0.64405197,0.46709937,0.24141371,0.32041538,0.79559875,0.44444776,-0.80173624,6.10457087,2.21762872,-1.3133831,-0.07257795,0.77881378,-1.50819921,2.09458733,-1.38688588,-0.75721216,1.75580454,0.7556771,-1.0731647,-0.61580801,-1.51953471,0.99962157,1.43285656,1.15471733,2.25115585,-0.84812701,2.86316299,2.37336922,-1.99693632,-1.36897457,0.55438149,3.18911433,-0.08559543,0.92095709,0.71945041,-1.12579608,2.24973059,1.35452592,0.50610983,-1.43655431,-1.58788323,1.53698528,-1.38291764,-0.88276768,0.42316872,-0.93776709,-2.93171906,1.58246279,0.77922231,-0.27622169,1.98730111,-1.20882165,-2.8991971,1.00312161,0.80462414,4.32111073,-0.4527505,2.96234035,-1.15950251,0.217302567745098,-3.4245147545,4.408951948,0.182968811210708
-1.35981059,-0.14649522,1.72746813,3.96801281,-5.12181854,2.12968588,0.04836303,0.05371952,-2.8964572,1.83065271,3.96556997,-0.6952371,2.10280657,1.96695638,-0.74946195,-0.92729032,0.38835406,-0.08946349,4.4920702,0.83141398,-0.28765213,-0.20181167,0.11518347,-5.97094011,2.187078,-1.90181851,-0.10765421,1.07120013,0.80488485,-0.51173586,0.25557053,0.72355992,0.55665839,-2.38445807,-0.26474935,-1.10034752,0.90354562,-0.09853375,0.61910838,-0.43388262,1.83086228,-0.92100406,-3.28513813,-0.81141925,0.29423892,0.0679304,0.38937145,0.38878435,0.33493781,-0.83900368,6.01503801,2.32369661,-0.98044306,0.03879166,1.17837095,-1.76364517,1.94957387,-0.95575553,-0.74316728,1.43331802,0.15408123,-0.86474472,-0.17643461,-2.02342796,1.47230875,1.25841343,0.98244464,1.96287358,-1.29957902,2.99748826,2.30249834,-1.53826356,-1.30905819,0.07671785,3.37629795,-0.16051787,0.45063919,0.26418164,-0.35125363,2.36066055,2.09899688,1.52888954,-1.16330743,-1.86308157,1.38798344,-0.96539932,-0.53010494,1.13765931,-1.45952284,-2.38015246,2.13280129,0.2047445,-0.7880789,2.17238688,-1.37505996,-2.48469591,0.98586887,0.48268032,4.87037563,-0.60952061,2.57566929,-1.46913576,0.253557888137255,-3.2657040835,4.4658673305,0.186168683605623
-1.20847976,0.02764255,1.15872097,4.37814808,-4.97579384,2.62100768,-0.08648359,0.34906238,-2.89256477,1.88202477,3.40866375,-0.77643538,1.89805853,1.53081501,-1.37817419,-0.38435686,0.11996937,0.02200171,4.48072577,1.38542926,-0.55330318,0.73291957,-0.38586795,-7.56269693,1.63982999,-1.73472667,0.18615735,1.25285923,0.96144354,-0.37161714,1.19988692,1.70147491,0.82631326,-2.51615763,-0.29957402,-0.88677239,1.23715734,-0.20988736,1.21226168,-0.11146817,1.7400775,-0.98332262,-2.96564651,-0.98265278,0.07889974,-0.11260742,0.41041088,-0.05769707,0.19476366,-0.86423331,5.75179625,2.37103009,-0.64391935,0.15370899,1.56037199,-2.01980567,1.76880252,-0.49017507,-0.73881304,1.07914579,-0.46055996,-0.64829028,0.25213245,-2.49591589,1.86275995,0.99489439,0.75019306,1.566679,-1.69936466,3.1026063,2.21208334,-1.00979793,-1.24062479,-0.39083916,3.45270491,-0.21726978,-0.0551824,-0.18689817,0.46575117,2.39887762,2.77013159,2.53005314,-0.82707441,-2.08589053,1.14438546,-0.5340026,-0.15653548,1.79770136,-1.89239717,-1.72780418,2.61264539,-0.41061532,-1.19432616,2.32344007,-1.50324488,-2.03927422,0.93631256,0.22185934,5.33951283,-0.75225472,2.11402225,-1.71640825,0.281691407843137,-2.961992423,4.4755968855,0.194006847841833
-1.01496613,0.20704281,0.58353722,4.68598557,-4.72108984,3.01180339,-0.21357444,0.63301617,-2.80657005,1.85714746,2.76742172,-0.84686679,1.61657214,1.05220509,-1.96254969,0.16630268,-0.13118798,0.11511868,4.37789679,1.85740566,-0.79822278,1.68811059,-0.83578378,-9.01337147,1.02784824,-1.53803921,0.49753594,1.35880303,1.09919083,-0.21482068,2.09286571,2.60682011,1.09869242,-2.62260532,-0.33635038,-0.67136431,1.54014134,-0.30839261,1.75969255,0.25203782,1.65584838,-0.98967254,-2.50102901,-1.15050101,-0.16369164,-0.30216634,0.38523984,-0.52544278,0.02814579,-0.87862015,5.33219957,2.36141515,-0.323901,0.2666446,1.91355181,-2.26623774,1.55749428,-0.00048721,-0.73783284,0.70861292,-1.06282496,-0.44031167,0.66754538,-2.92071962,2.16120696,0.65066969,0.46305406,1.07823241,-2.0347681,3.17126513,2.10410738,-0.43582177,-1.16368604,-0.83633244,3.4215188,-0.25209594,-0.5834533,-0.62324399,1.30171895,2.35959983,3.33741331,3.46957827,-0.44224811,-2.25124764,0.81956393,-0.10067213,0.22342342,2.37746429,-2.22887182,-1.00605798,3.00377059,-1.0360806,-1.47927272,2.4418714,-1.58564615,-1.57052565,0.84580743,0.0351305,5.71234989,-0.8842665,1.58736122,-1.88152981,0.30098024,-2.9150121415,4.670581131,0.20530377663643
-0.78905106,0.39462143,0.0176682,4.87092924,-4.37451601,3.2807641,-0.32501811,0.90009642,-2.63600826,1.75779915,2.06879139,-0.90133393,1.25926065,0.55408597,-2.4935503,0.70289195,-0.35352808,0.18311179,4.18151236,2.23641253,-1.01036906,2.62329507,-1.21379387,-10.25736427,0.36983544,-1.31583297,0.80789423,1.39057803,1.2239058,-0.04385462,2.90262413,3.41685438,1.36219847,-2.69535828,-0.36413145,-0.47215903,1.79906821,-0.38503185,2.24035907,0.64231735,1.57624543,-0.93299806,-1.90757775,-1.30663991,-0.41686642,-0.50160462,0.31807983,-0.99431592,-0.1589334,-0.8837477,4.7784524,2.29675412,-0.03857411,0.3720881,2.22659874,-2.49254084,1.32064569,0.50141782,-0.73339134,0.33731282,-1.62827396,-0.25659496,1.06882811,-3.28223038,2.36151195,0.23885953,0.12948905,0.5183419,-2.29575348,3.19583559,1.9799366,0.15765363,-1.07713461,-1.24865401,3.28956985,-0.26233649,-1.11935985,-1.03508568,2.13225436,2.24072742,3.77446222,4.30897141,-0.02466941,-2.3563416,0.43159193,0.32373309,0.59430873,2.85574341,-2.46634173,-0.24976096,3.2916069,-1.64105129,-1.63393211,2.52887487,-1.61650825,-1.08670557,0.70815283,-0.06921768,5.97417355,-1.00786173,1.00726247,-1.94860196,0.310998556666667,-3.252886775,4.7549783505,0.218327699927238
-0.54183245,0.59179991,-0.52495325,4.91509962,-3.95428348,3.4114058,-0.4135969,1.14501262,-2.38161159,1.58856893,1.34092951,-0.93469954,0.83029032,0.0599803,-2.9635191,1.20413411,-0.53670573,0.22065902,3.89094615,2.51663923,-1.17869151,3.49829268,-1.50291336,-11.2345047,-0.31351832,-1.07264471,1.09860885,1.3536886,1.34115791,0.13797492,3.60145092,4.11289024,1.60465014,-2.7258451,-0.37229967,-0.30591238,2.00293827,-0.43248037,2.63626003,1.04301989,1.49733615,-0.80989039,-1.20812511,-1.44208813,-0.66353333,-0.71037537,0.215379,-1.44335806,-0.35902631,-0.88140845,4.11638927,2.1791029,0.19679192,0.46484265,2.48857856,-2.68876672,1.06289911,1.00242758,-0.71862507,-0.0196327,-2.13442612,-0.1111847,1.45606709,-3.56614208,2.46131563,-0.22308838,-0.23902655,-0.08787668,-2.47530794,3.16881609,1.84022784,0.74410641,-0.97892421,-1.61775172,3.06679273,-0.2466374,-1.64680123,-1.41360521,2.9328413,2.04300308,4.06029987,5.01298046,0.409168,-2.4005754,0.00217542,0.72986197,0.94039476,3.21684504,-2.60687709,0.50454301,3.46586299,-2.19662023,-1.65641034,2.58513713,-1.59236431,-0.5966115,0.52017957,-0.08803999,6.11241674,-1.12415409,0.38667297,-1.9064939,0.31162835627451,-3.536010931,4.8751641025,0.231258449893408
-0.28510565,0.79810089,-1.03260744,4.8044858,-3.4790163,3.39296675,-0.4732652,1.36284614,-2.04735303,1.35660827,0.61204994,-0.94213331,0.33722615,-0.40708083,-3.36617565,1.65023112,-0.67209351,0.22425306,3.50724578,2.69738102,-1.29368138,4.27501678,-1.69116879,-11.89313698,-1.00036383,-0.81330729,1.3519752,1.25714552,1.45582342,0.32660282,4.16695499,4.68074512,1.81381452,-2.70602369,-0.35126686,-0.18708086,2.14367127,-0.44559261,2.93327761,1.43656659,1.41357386,-0.62088847,-0.43100315,-1.5476706,-0.88720059,-0.92633581,0.08541238,-1.85175622,-0.56360388,-0.87341344,3.37415409,2.01079869,0.37070855,0.54031557,2.68939304,-2.84576035,0.78849119,1.48863161,-0.68712306,-0.34827602,-2.56162453,-0.01544768,1.83002377,-3.76005459,2.46205735,-0.71405029,-0.62855405,-0.71206242,-2.56966615,3.08337784,1.68488479,1.29772592,-0.86632472,-1.93478811,2.76560545,-0.20508432,-2.14896154,-1.75107944,3.67960262,1.77006042,4.18035269,5.55121994,0.84290159,-2.38544536,-0.44459903,1.11018682,1.24643195,3.45118427,-2.65677333,1.22047269,3.52094984,-2.67696571,-1.55192924,2.61063886,-1.5122149,-0.10938323,0.28215498,-0.02352536,6.11729908,-1.23301041,-0.26037109,-1.74947894,0.303065876176471,-3.4733742675,4.798298766,0.242490852010653
-0.03071377,1.01090682,-1.49601078,4.52998924,-2.96684408,3.22107625,-0.49959674,1.54922378,-1.64035523,1.07124984,-0.09071362,-0.91938484,-0.20905018,-0.82561004,-3.69656682,2.02376366,-0.75319386,0.19244945,3.03336191,2.78274155,-1.34787762,4.91913986,-1.77251506,-12.19285488,-1.66857195,-0.54283792,1.5521214,1.11286139,1.57165098,0.51729703,4.58293867,5.11101723,1.97798455,-2.62906528,-0.2930994,-0.12691736,2.2164228,-0.42175198,3.12182283,1.80503392,1.31828082,-0.37059528,0.39128286,-1.61452162,-1.07293856,-1.14571667,-0.06220257,-2.19984055,-0.7635023,-0.86140889,2.58084297,1.79463768,0.47605106,0.59476888,2.8202579,-2.95545554,0.50127661,1.94579875,-0.63338554,-0.63648796,-2.89378595,0.02271657,2.19168377,-3.85404587,2.36882997,-1.21016109,-1.02338672,-1.32389987,-2.57837319,2.93391991,1.51310468,1.79457581,-0.7362361,-2.19228792,2.40020537,-0.13926268,-2.60897446,-2.04096794,4.35006857,1.42835414,4.12719297,5.89962006,1.26102614,-2.31431985,-0.88364846,1.45916724,1.49839187,3.55553412,-2.62589836,1.86365867,3.45616817,-3.06050014,-1.33251727,2.60455561,-1.37758923,0.36571908,-0.00204396,0.11690557,5.98239899,-1.33310974,-0.91900384,-1.47759354,0.285812302941176,-3.664763486,5.1014233615,0.250779466538863
0.21006951,1.22533774,-1.90843153,4.08825493,-2.43460393,2.89811802,-0.49013895,1.70049345,-1.17064452,0.74355334,-0.74235618,-0.86301523,-0.79450464,-1.17665195,-3.95102739,2.31043911,-0.77599239,0.12600458,2.47436595,2.78106117,-1.33628988,5.40158367,-1.74738789,-12.1068058,-2.29661846,-0.26627555,1.68580151,0.93489814,1.69091845,0.70478988,4.83995247,5.39916229,2.08655834,-2.48995304,-0.19209504,-0.13272953,2.21973133,-0.36105248,3.19723511,2.13108802,1.20423138,-0.06751812,1.22361684,-1.63459873,-1.20823371,-1.36317921,-0.21704805,-2.47005272,-0.94938511,-0.84671646,1.76518214,1.53410721,0.51040637,0.62553596,2.87417722,-3.0111053,0.20482357,2.35991311,-0.55320084,-0.87451339,-3.11898851,-0.00051744,2.54178905,-3.841151,2.1901176,-1.68589354,-1.4068675,-1.89256239,-2.50419974,2.71661901,1.32352066,2.21364689,-0.58555639,-2.38426709,1.9858501,-0.05223393,-3.01062727,-2.27798462,4.92388296,1.02696037,3.90093589,6.04162788,1.64950919,-2.19214725,-1.29030144,1.77329254,1.68420458,3.53295517,-2.52689052,2.40352321,3.27567816,-3.33077145,-1.01633549,2.56527233,-1.19246161,0.81959748,-0.32498801,0.32101148,5.70517683,-1.42209601,-1.57383919,-1.09667444,0.26065785627451,-3.8156320225,5.401462601,0.255295217777627
0.42714089,1.43434882,-2.26564264,3.48231602,-1.89719653,2.43329906,-0.44466573,1.81386161,-0.65078449,0.38577718,-1.3209213,-0.77065194,-1.40232992,-1.4446404,-4.12711811,2.49973178,-0.73920345,0.02789056,1.83764029,2.7041254,-1.25674844,5.69985104,-1.62287331,-11.62330818,-2.8644309,0.01143897,1.74307323,0.7386325,1.81417501,0.88345563,4.93553638,5.54540777,2.13058233,-2.28602791,-0.04522225,-0.20734927,2.15546465,-0.26630655,3.15992689,2.39891577,1.06426251,0.27629918,2.02995777,-1.60116673,-1.28368533,-1.57203805,-0.36847234,-2.64783382,-1.11224318,-0.83020574,0.954301,1.23363185,0.47610945,0.63115996,2.84636974,-3.00743628,-0.0974412,2.71773958,-0.44395745,-1.05540061,-3.22988272,-0.08451501,2.88039613,-3.71777892,1.9373939,-2.11530995,-1.76227307,-2.38822389,-2.35292935,2.42990041,1.11438072,2.53775644,-0.41154885,-2.50633264,1.5381521,0.05157977,-3.33907795,-2.45812798,5.38345814,0.57728887,3.50931764,5.96907234,1.99630189,-2.02511525,-1.64169478,2.05097437,1.79443002,3.39238143,-2.37424302,2.814852,2.98823547,-3.47705269,-0.62671292,2.49053478,-0.96305454,1.2436235,-0.67596483,0.57237083,5.28730774,-1.49682379,-2.20929742,-0.61815125,0.228654102352941,-3.7057426085,5.5373102885,0.255647604884202
0.61204565,1.62898517,-2.56575084,2.72189665,-1.3671416,1.84238529,-0.36529469,1.88751042,-0.09538826,0.01084459,-1.80826914,-0.64116824,-2.0134778,-1.61810589,-4.22357035,2.5852921,-0.6444127,-0.09683299,1.13298035,2.56621885,-1.11012411,5.79895163,-1.41243875,-10.74674225,-3.35415769,0.28562546,1.7178092,0.53984773,1.94011593,1.04752553,4.8741107,5.55447435,2.10325813,-2.01738119,0.14756848,-0.34885374,2.02859926,-0.14288467,3.01525116,2.59510064,0.89189583,0.64584899,2.77509141,-1.50924063,-1.29349351,-1.76457572,-0.50615591,-2.7223978,-1.24384308,-0.81219602,0.17266929,0.89879245,0.37999737,0.61148101,2.73465157,-2.9407475,-0.40205353,3.00736952,-0.30485165,-1.17528415,-3.22391486,-0.22405577,3.20647573,-3.48398638,1.62461913,-2.47338629,-2.07371712,-2.78358603,-2.13300943,2.07483554,0.88383615,2.754251,-0.21221018,-2.55577898,1.07242906,0.16658899,-3.58157206,-2.57868981,5.71453905,0.09268359,2.96741104,5.68269539,2.29169703,-1.82028425,-1.91803062,2.29231238,1.82283139,3.14793849,-2.18335032,3.07909465,2.60670805,-3.49459577,-0.19090462,2.37768269,-0.69750977,1.62995136,-1.04148304,0.85130656,4.73493481,-1.5536865,-2.80992174,-0.05850524,0.191078466764706,-3.5772232455,5.676284338,0.25189786001066
0.75838482,1.79882467,-2.80894685,1.82345057,-0.85430121,1.1471324,-0.25646406,1.92067719,0.47944969,-0.36822844,-2.19065928,-0.47483227,-2.60730958,-1.69021106,-4.24026155,2.56519985,-0.49610215,-0.24125135,0.37264025,2.38306236,-0.90041786,5.69210815,-1.13527167,-9.49773121,-3.75084782,0.55195922,1.60800171,0.35384503,2.06557846,1.19133115,4.66654778,5.43516445,2.00035954,-1.68710637,0.38318375,-0.55054319,1.84682786,0.00162351,2.77314234,2.70938826,0.68193567,1.02392745,3.42633796,-1.35595465,-1.23573852,-1.93247366,-0.62064826,-2.6873343,-1.33714843,-0.79241103,-0.55877215,0.53650695,0.23290801,0.56763816,2.53972197,-2.808954,-0.70533001,3.21876955,-0.13699478,-1.23351336,-3.10335326,-0.40949559,3.51761007,-3.14363861,1.26764703,-2.73734093,-2.32701302,-3.05530429,-1.85509491,1.65541303,0.63023901,2.85548544,0.0133847,-2.53165507,0.60312659,0.28632048,-3.72807336,-2.63825035,5.90666151,-0.41204891,2.2970047,5.19224262,2.52853918,-1.58520663,-2.10366488,2.49876332,1.76681256,2.81797862,-1.96955323,3.18534136,2.14742327,-3.38455892,0.26134586,2.22400141,-0.40548068,1.97182786,-1.40595281,1.13597572,4.05867004,-1.58895504,-3.36073875,0.56147933,0.149390040490196,-3.749709097,5.4230183585,0.244572237452306
0.86206514,1.93255591,-2.99714613,0.80985141,-0.36583531,0.37442178,-0.12476724,1.91369057,1.05679083,-0.73885155,-2.45913815,-0.27340618,-3.1623981,-1.65905046,-4.17818451,2.44197774,-0.30155903,-0.39695716,-0.42872918,2.17071724,-0.63471746,5.38098478,-0.81521225,-7.91252089,-4.04297543,0.80657637,1.41588664,0.19458833,2.18565917,1.30956888,4.3294487,5.19980955,1.82056117,-1.30136156,0.6554125,-0.80120802,1.62004519,0.1578778,2.44750643,2.73530769,0.43098485,1.39202118,3.9551158,-1.1408385,-1.11242938,-2.06730127,-0.70385039,-2.5410316,-1.38666368,-0.7699762,-1.2232151,0.15512419,0.04890728,0.50199372,2.26534414,-2.61157322,-1.00319552,3.34424591,0.05660063,-1.2326113,-2.87511802,-0.62716883,3.80979991,-2.70440483,0.8835659,-2.88791251,-2.51046038,-3.18528152,-1.53151727,1.1786654,0.35248899,2.83905792,0.26482344,-2.43484497,0.14335671,0.40373847,-3.77180576,-2.63666105,5.95348978,-0.92117709,1.52570009,4.51617098,2.70229101,-1.32757008,-2.1879518,2.67272139,1.62771201,2.4239397,-1.74724209,3.13089108,1.62936139,-3.15364861,0.69936955,2.02712107,-0.09763318,2.26387405,-1.75252223,1.40357733,3.27348185,-1.59914947,-3.84761858,1.21770632,0.105177968823529,-4.0332075875,5.1656276215,0.234671394661203
0.92142355,2.01868248,-3.13360786,-0.2902714,0.09368873,-0.44486302,0.02135488,1.86795473,1.61951733,-1.08934414,-2.60970068,-0.04017479,-3.65736938,-1.52774084,-4.03945875,2.22240329,-0.07063544,-0.55449337,-1.25426233,1.94455314,-0.32299718,4.87563562,-0.47938889,-6.04156208,-4.22284698,1.046152,1.14784682,0.07392955,2.2939682,1.39756286,3.88415718,4.86363077,1.56563258,-0.86924595,0.95510465,-1.08565509,1.35972559,0.31537509,2.05543375,2.67059422,0.13788211,1.73128963,4.33832312,-0.86599076,-0.92930162,-2.16105604,-0.7494067,-2.28687096,-1.38869822,-0.74347359,-1.80835831,-0.23557514,-0.15562046,0.41799185,1.91839218,-2.3496778,-1.29104519,3.37884378,0.27113265,-1.17806745,-2.55042744,-0.86007571,4.07740831,-2.17763782,0.49000353,-2.91049719,-2.61549234,-3.16171217,-1.17569733,0.65463734,0.05036834,2.70779943,0.54014003,-2.2680912,-0.29544902,0.51164699,-3.7096734,-2.57501316,5.85303116,-1.41862047,0.6857084,3.68092489,2.81093812,-1.05487514,-2.16580677,2.81705809,1.41089296,1.98906958,-1.52907288,2.92140937,1.07323408,-2.81346726,1.09320521,1.7854619,0.21488523,2.50232506,-2.06399584,1.6316849,2.39833379,-1.58137846,-4.25763273,1.88388121,0.0601064069607843,-4.2136775685,4.8373653875,0.22365773179742
0.93720675,2.04630637,-3.22252512,-1.44346094,0.52199537,-1.27717006,0.17204356,1.78590894,2.15100312,-1.40934062,-2.64328051,0.22009757,-4.07185364,-1.30426812,-3.82734728,1.91713774,0.18458998,-0.70386237,-2.08516884,1.71828222,0.02222377,4.19403124,-0.1566112,-3.9474349,-4.28679371,1.26793575,0.81413186,0.00097343,2.38298869,1.45152831,3.35557628,4.44402456,1.24051142,-0.40249419,1.27052629,-1.38547754,1.07823265,0.46311912,1.61625218,2.5174017,-0.19601062,2.02357531,4.5594101,-0.53613365,-0.69542652,-2.20670414,-0.75301361,-1.93319392,-1.34152269,-0.71103764,-2.3065052,-0.62449646,-0.36307192,0.31995013,1.50877535,-2.02582359,-1.56366467,3.32064819,0.5002352,-1.07798803,-2.14427185,-1.08878899,4.3132472,-1.57807803,0.10442367,-2.79609752,-2.63716078,-2.9798491,-0.80153018,0.09618521,-0.27514356,2.46952581,0.83570468,-2.03602099,-0.703758,0.60308027,-3.54249525,-2.45561218,5.60769701,-1.88853168,-0.18753797,2.71983576,2.8547945,-0.77415168,-2.03794575,2.93463063,1.12565446,1.53708935,-1.32532418,2.57064438,0.50052172,-2.37965107,1.41518235,1.49868023,0.52101302,2.68520212,-2.32381558,1.79951608,1.45566213,-1.53364742,-4.5794239,2.53275347,0.0158544101960785,-4.065632703,4.437485692,0.213374767303779
0.91240799,2.00594473,-3.26860642,-2.61267734,0.91868109,-2.0877521,0.31656289,1.6709193,2.63574553,-1.69011378,-2.56551576,0.50125784,-4.38739157,-1.00111914,-3.54627967,1.54017138,0.45028549,-0.83509374,-2.90115499,1.50318074,0.38634688,3.36128283,0.12440443,-1.70218897,-4.23526621,1.46975768,0.42838585,-0.01840892,2.44452262,1.46879256,2.77084589,3.95981216,0.85322821,0.08500473,1.58786762,-1.68003762,0.78811657,0.59033203,1.15050626,2.28226709,-0.56664711,2.25238895,4.60912895,-0.15854594,-0.42261016,-2.19868803,-0.71260875,-1.49303234,-1.24544764,-0.67048901,-2.71440387,-0.99947095,-0.55573785,0.21279502,1.04919326,-1.64395034,-1.8152262,3.17094755,0.73627138,-0.94259524,-1.67474198,-1.29252994,4.50882292,-0.92341626,-0.25656587,-2.54201412,-2.57442284,-2.64243412,-0.4227877,-0.48139822,-0.62159914,2.13655877,1.1462121,-1.74512112,-1.07402253,0.67172414,-3.27509475,-2.28193521,5.22422886,-2.31587601,-1.05692458,1.67168736,2.83618164,-0.49175841,-1.81082606,3.02783918,0.78493834,1.09089148,-1.14344633,2.09971857,-0.06750649,-1.87084413,1.64140582,1.1680845,0.81029874,2.81240463,-2.51703072,1.88916993,0.47069293,-1.45509052,-4.8035531,3.13737035,-0.0259452357843137,-4.200816883,4.481372382,0.205818363168918
0.85197973,1.89031291,-3.27671003,-3.75872469,1.2847029,-2.84223056,0.44390005,1.52715278,3.05993986,-1.9247905,-2.38635373,0.79593867,-4.58832645,-0.63469416,-3.20189095,1.10812891,0.71141958,-0.9387939,-3.68096447,1.30751622,0.75328529,2.40853596,0.33682543,0.61578369,-4.07269764,1.65000343,0.00701737,0.01811832,2.47020721,1.4480046,2.15796232,3.43047285,0.41468227,0.57783115,1.89187384,-1.94759738,0.50141889,0.68714404,0.67889053,1.97584653,-0.96729523,2.40382266,4.48592377,0.25712293,-0.12465835,-2.1333847,-0.62843359,-0.98361373,-1.10276651,-0.61951309,-3.03287649,-1.34763193,-0.71694183,0.10176468,0.55477029,-1.20929718,-2.03935742,2.93428349,0.97072142,-0.78364021,-1.16223311,-1.4503932,4.65470457,-0.23373771,-0.57785368,-2.15223122,-2.43020916,-2.15975213,-0.05254775,-1.06089735,-0.98489487,1.72507155,1.46477175,-1.4036895,-1.40066361,0.71228969,-2.91617918,-2.05859852,4.71348238,-2.68697,-1.88529551,0.57901919,2.75906086,-0.21322531,-1.4962424,3.09822249,0.40483898,0.67130399,-0.98779476,1.53604949,-0.61072713,-1.30758715,1.75305963,0.79696059,1.07341766,2.88572454,-2.63117671,1.88671935,-0.52941775,-1.34611607,-4.92282629,3.67232561,-0.0637658617647059,-4.0569989925,4.445243862,0.20269603181289
0.76243401,1.69503355,-3.25151944,-4.8418541,1.62181067,-3.50815296,0.54343045,1.35941243,3.41197205,-2.10846567,-2.11949396,1.09577727,-4.66261053,-0.22454691,-2.80104494,0.63947809,0.95242143,-1.00669825,-4.40301037,1.1362021,1.10614562,1.37162304,0.45745903,2.92519522,-3.80725956,1.80756891,-0.43154442,0.10924891,2.45207238,1.38927412,1.54439712,2.87542248,-0.0617048,1.05977535,2.16658187,-2.16654444,0.2290493,0.74526483,0.2212128,1.61240828,-1.38870072,2.46732593,4.19590569,0.69915247,0.18346982,-2.0094533,-0.50300074,-0.42565984,-0.91763115,-0.55584776,-3.26625729,-1.65588033,-0.83209574,-0.00791264,0.04253513,-0.72829831,-2.22930384,2.61834049,1.19459856,-0.61371714,-0.6285736,-1.54260719,4.74102592,0.46915221,-0.84639227,-1.63748932,-2.21127939,-1.54932773,0.29730523,-1.62385678,-1.35916758,1.25425708,1.78309536,-1.02170837,-1.67994082,0.72085953,-2.47803164,-1.79129243,4.09006929,-2.98996735,-2.63706636,-0.51378113,2.62859488,0.05680937,-1.11067224,3.14614725,0.0039369,0.2960369,-0.85958719,0.91192341,-1.11101162,-0.71117783,1.73744011,0.39082217,1.30259192,2.90874863,-2.65706348,1.78310108,-1.51651573,-1.20847702,-4.93258667,4.11489344,-0.0962448314705882,-4.649630522,4.1136522325,0.204872174107471
