Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Trial 26,Trial 27,Trial 28,Trial 29,Trial 30,Trial 31,Trial 32,Trial 33,Trial 34,Trial 35,Trial 36,Trial 37,Trial 38,Trial 39,Trial 40,Trial 41,Trial 42,Trial 43,Trial 44,Trial 45,Trial 46,Trial 47,Trial 48,Trial 49,Trial 50,Trial 51,Trial 52,Trial 53,Trial 54,Trial 55,Trial 56,Trial 57,Trial 58,Trial 59,Trial 60,Trial 61,Trial 62,Trial 63,Trial 64,Trial 65,Trial 66,Trial 67,Trial 68,Trial 69,Trial 70,Trial 71,Trial 72,Trial 73,Trial 74,Trial 75,Trial 76,Trial 77,Trial 78,Trial 79,Trial 80,Trial 81,Trial 82,Trial 83,Trial 84,Trial 85,Trial 86,Trial 87,Trial 88,Trial 89,Trial 90,Trial 91,Trial 92,Trial 93,Trial 94,Trial 95,Trial 96,Trial 97,Trial 98,Trial 99,Trial 100,Trial 101,Trial 102,Trial 103,Trial 104,Trial 105,Trial 106,Trial 107,Trial 108,Trial 109,Trial 110,Trial 111,Trial 112,Trial 113,Trial 114,Trial 115,Average ERP Waveform,95% CI Lower Bound,95% CI Upper Bound,Standard Error
-1.72104383,-3.24162722,2.61899567,2.07158804,-0.05258175,1.77424252,-0.82718748,0.60659319,0.81264317,1.60301435,8.79301834,-6.66577387,-5.16599369,-0.89227313,1.16503537,-7.7285037,30.45843506,-0.43018904,0.84602708,2.45265794,3.59132218,8.97220898,1.10457861,1.2402426,1.36659932,-0.13912193,6.69815207,4.26180458,1.57343173,-2.20042253,-0.4360036,0.12708667,1.69005287,-3.00876141,1.86703384,4.78175497,0.1260962,5.61472464,-4.04265165,0.50040931,3.97962713,-0.36867794,-2.06818557,0.11045444,8.56414318,-3.25154996,6.4822731,-1.13551748,-2.51563621,13.8404932,1.11323321,11.36945057,4.94813061,-5.25126505,-0.32300127,-2.4815588,-3.28069639,1.8168112,0.3962844,8.47977161,-0.69473028,12.57419682,-1.95428026,-1.90785789,5.17226839,-4.55517912,-4.12530231,39.965271,8.85837936,-1.98463297,-4.2876091,0.95131803,-0.42142445,-3.84158754,-0.86653572,3.3256166,-3.79916263,7.69749355,0.3916522,3.87086415,-2.62341809,-6.88867331,5.33180237,-5.67006159,3.57412171,-3.38990879,-3.29900169,-0.39856291,5.27020454,1.51546335,-7.68461943,0.07335001,2.95886683,-2.13475037,-1.9193716,-1.68537915,-6.33299398,0.98845208,6.06767797,4.88664103,-2.73443866,-0.58744729,1.29993021,-22.64925385,1.48591363,0.29432473,-0.35781345,-21.4863472,-3.29878616,0.32591456,0.41909984,-7.03310585,-1.03760958,6.33026266,1.37385678,0.834289527217391,-7.71204709875,13.3656320575,0.645855404792381
-2.08273816,-3.36832476,2.43819809,2.14302588,0.0658913,2.11775231,-1.09751976,0.46101674,0.89584363,2.25872421,8.58577251,-7.18785429,-5.13357067,-0.63710499,0.99620545,-6.74583149,30.53344727,-0.10308984,0.8343007,2.56743503,4.48706675,8.7648325,0.68267524,1.11826742,0.88096142,-0.19831054,6.3732481,4.44999361,4.93140411,-2.37309456,-0.08929878,-0.52035248,1.60319579,-3.18789744,1.64796209,2.4491396,-0.31467763,2.96217084,-4.499825,0.12128302,4.14557505,-0.22865857,-2.46113443,-0.30200738,9.58370781,-2.41799927,5.98524237,-1.75142002,-2.06393337,13.99586391,0.96105599,10.88495636,4.1801219,-5.28403378,-0.33630934,-2.9469707,-3.74099183,2.0316813,-0.15094285,8.55877113,-1.57913649,12.64374256,-1.78146625,-2.26133871,5.89520216,-5.23591328,-3.86897659,37.6887207,8.36501122,-2.26233912,-4.50618219,0.6818918,-0.73989356,-4.18540955,-1.05981016,3.76379156,-3.68560123,5.80059767,-0.00633087,4.36329222,-1.4169817,-7.45734167,5.42239571,-5.15338278,3.4866302,-3.3518908,-3.18170834,-0.44023928,4.33567286,1.01110315,-7.1052413,0.75283962,2.09526992,-3.7949729,-2.27321935,-1.35347247,-6.55987692,1.17251027,6.15074301,5.41046381,-3.5688436,-1.31904316,1.2004962,-23.12883377,3.44643259,0.56198245,-1.29694045,-20.90102386,-2.69201851,0.40483493,0.37298778,-7.10655022,-0.91223198,4.85215521,0.24670905,0.707931852956522,-7.3562839025,13.48881840375,0.635085774324351
-2.41143537,-3.43692446,2.1925621,2.157022,0.13645367,2.42254663,-1.33149612,0.33487901,0.97942555,2.7776618,8.14892769,-7.47112322,-4.90118933,-0.43213999,0.79327476,-5.48754549,29.67355728,0.23737761,0.80182666,2.56190133,5.29827499,8.40527344,0.24183035,0.9646824,0.33735967,-0.27989346,5.89140987,4.44616747,8.11997414,-2.50313759,0.24559996,-1.23315203,1.42764294,-3.17577314,1.40258682,0.01486817,-0.80578929,0.20337684,-4.84229326,-0.20905976,4.16491699,-0.10114644,-2.78351164,-0.73295921,10.3093605,-1.52411461,5.31446886,-2.35262871,-1.42640126,13.76788998,0.81348586,10.1866951,3.26774096,-5.12018108,-0.39089417,-3.23823261,-4.11916018,2.14554811,-0.64698303,8.31764698,-2.31859589,12.2971859,-1.52623653,-2.48715353,6.56911182,-5.76317644,-3.45383692,34.9967804,7.69068241,-2.46378088,-4.56374359,0.38870734,-1.05464947,-4.31831455,-1.2201755,4.08816433,-3.47699118,3.77988791,-0.35710922,4.76528358,-0.16858025,-7.77856398,5.44788504,-4.50199652,3.28894925,-3.21263099,-2.94770432,-0.4483481,3.18067718,0.5580048,-6.3343339,1.39388633,1.08206141,-5.37890673,-2.6019845,-1.11464298,-6.66905642,1.31501925,6.15130758,5.81206656,-4.26590395,-1.95699036,1.05181825,-23.06374168,5.28250027,0.84257871,-2.19978762,-19.98431396,-2.08129883,0.48339671,0.33269694,-7.08625603,-0.74445778,3.3787818,-0.8961857,0.567695969652175,-7.663273695,13.21637595,0.61736094613803
-2.68495679,-3.45125628,1.89741516,2.1081748,0.16029172,2.68230081,-1.51709259,0.22175892,1.07612145,3.14166594,7.49963427,-7.50773573,-4.48465109,-0.27086985,0.58741367,-4.00649023,27.9193821,0.59632635,0.74425954,2.43284822,6.00952816,7.89387989,-0.21102381,0.78792554,-0.23680818,-0.35894632,5.25264502,4.23972893,11.05281067,-2.58864665,0.54950023,-1.98793757,1.17048669,-2.96862364,1.14041018,-2.48451781,-1.32265115,-2.57704377,-5.06975031,-0.46478215,4.04575443,0.00554603,-3.0259397,-1.16906834,10.6990757,-0.60794318,4.49660778,-2.9284637,-0.6259557,13.17912292,0.67870355,9.30650043,2.24929881,-4.75906372,-0.47594032,-3.32782888,-4.41730356,2.15266323,-1.07704294,7.75287104,-2.90184069,11.55066204,-1.21156824,-2.56072211,7.1754632,-6.12978363,-2.89230156,31.9501133,6.89423704,-2.57685328,-4.4539361,0.09535084,-1.36337531,-4.21514606,-1.33881235,4.2848177,-3.16446185,1.70076394,-0.64289534,5.06320524,1.07646632,-7.82729006,5.39747715,-3.74010396,2.98801517,-2.97185636,-2.61478543,-0.42186901,1.84098864,0.16992137,-5.41274881,1.95185804,-0.04747677,-6.83706141,-2.90341783,-1.00212598,-6.64376354,1.41551554,6.05562353,6.07031107,-4.80452776,-2.48503613,0.86081791,-22.43055153,6.95562649,1.12054002,-3.02473402,-18.76714325,-1.47883797,0.54901522,0.29653934,-6.97920036,-0.54505974,1.98490286,-2.01235843,0.41886004626087,-7.70745718625,12.56845009,0.593401756458313
-2.88400388,-3.41717196,1.56994247,1.99223077,0.14178853,2.8914454,-1.64487922,0.1148053,1.19644368,3.33958125,6.66199923,-7.299891,-3.90863109,-0.14421438,0.40847766,-2.36554265,25.34480286,0.97744775,0.65730923,2.18291497,6.60760498,7.2348299,-0.66850519,0.59736997,-0.81321716,-0.41035831,4.46074724,3.8304255,13.65393925,-2.62842703,0.80468285,-2.75716329,0.84270859,-2.57433462,0.87065083,-5.00953245,-1.83854592,-5.29352188,-5.18448973,-0.62502432,3.80233026,0.08444538,-3.18131804,-1.59625077,10.72379971,0.29340222,3.56383944,-3.46805334,0.30252478,12.26265526,0.56382209,8.27918434,1.16716993,-4.20817327,-0.5780921,-3.19932413,-4.63940716,2.05190969,-1.42963541,6.87588453,-3.32680464,10.43769836,-0.86397082,-2.46610069,7.69458914,-6.3340888,-2.20446634,28.60504341,6.03462601,-2.59280419,-4.1783185,-0.17595261,-1.66251695,-3.86199236,-1.40825105,4.34498787,-2.74365282,-0.36985272,-0.85023552,5.24576569,2.27285028,-7.58983469,5.26103354,-2.89518833,2.59522963,-2.63311267,-2.204561,-0.36193144,0.36233523,-0.14338353,-4.38516951,2.38773465,-1.25193179,-8.12332153,-3.17389393,-1.03819382,-6.47010565,1.47539961,5.85035086,6.16787004,-5.17046833,-2.8933382,0.63701421,-21.2253952,8.43443298,1.37987745,-3.73338652,-17.28202248,-0.89578635,0.58927935,0.26231387,-6.79209328,-0.32520729,0.73654699,-3.06028628,0.266719712,-7.923263965,13.13220775375,0.564442720035787
-2.99319577,-3.34217882,1.22820663,1.80648935,0.0881596,3.04549813,-1.7084626,0.00744732,1.34776509,3.36779857,5.66600466,-6.85963774,-3.20548749,-0.0413374,0.28320289,-0.63451153,22.05360222,1.38228059,0.53716487,1.82070088,7.08176613,6.4363184,-1.1226685,0.40279636,-1.36403942,-0.41062608,3.52368069,3.22867179,15.860116,-2.6218617,0.99583155,-3.51026821,0.45874327,-2.01202154,0.60188866,-7.51797819,-2.32607388,-7.86255646,-5.19118834,-0.6750803,3.45375013,0.13023274,-3.24526882,-2.00027037,10.36913109,1.14500117,2.55234361,-3.96055913,1.31367004,11.0604744,0.47441933,7.14106321,0.06587852,-3.48303008,-0.68211788,-2.84862995,-4.79080534,1.84683585,-1.69689822,5.71272182,-3.60026455,9.00764465,-0.51193833,-2.19722724,8.10649872,-6.37961006,-1.4172591,25.01375008,5.16775274,-2.50681829,-3.74626946,-0.40569744,-1.94737542,-3.25709796,-1.42268622,4.26540661,-2.21538901,-2.36638522,-0.97088462,5.30464697,3.37717485,-7.06479263,5.02962875,-1.99682283,2.12578726,-2.20399952,-1.74126649,-0.27177882,-1.20115912,-0.3769975,-3.29774642,2.67022991,-2.48370028,-9.19652748,-3.40827894,-1.23274994,-6.13809395,1.49774277,5.52345037,6.0924058,-5.35690117,-3.17853332,0.39205608,-19.46486473,9.6953907,1.60509145,-4.29268599,-15.56198692,-0.34176067,0.59285372,0.22761731,-6.5307827,-0.09585624,-0.31202555,-4.00125027,0.116370140347826,-8.6962883475,14.0602504,0.532280251313378
-3.00194669,-3.23497057,0.8901062,1.55020273,0.0089188,3.14137483,-1.70477951,-0.10597126,1.53365147,3.23043394,4.54619265,-6.2082305,-2.41366339,0.04947344,0.2335813,1.11330593,18.17481804,1.80963349,0.38093421,1.3605783,7.42398453,5.510602,-1.56491125,0.21383078,-1.86329544,-0.33957249,2.45385671,2.4552865,17.6226635,-2.56880283,1.11085856,-4.21504879,0.03587265,-1.31094849,0.34174889,-9.96534443,-2.75864434,-10.20567608,-5.09665918,-0.60723191,3.02245259,0.13948473,-3.21649933,-2.36733341,9.63634682,1.91524351,1.50057185,-4.39544821,2.35377836,9.621562,0.41416344,5.92853832,-1.00989509,-2.60670924,-0.77171141,-2.28460431,-4.87763453,1.54547942,-1.87474966,4.30288029,-3.73701286,7.32330942,-0.18427041,-1.75859952,8.39180565,-6.2744751,-0.56319892,21.22493172,4.34364843,-2.31842971,-3.17447758,-0.57824171,-2.21230125,-2.41121173,-1.37822771,4.04840517,-1.58607113,-4.2274065,-1.00235963,5.23505831,4.34979486,-6.26337099,4.69610405,-1.0754323,1.59782183,-1.69618881,-1.25049078,-0.15660554,-2.78903532,-0.53138882,-2.19576049,2.77743864,-3.69132471,-10.02188206,-3.59999347,-1.58271694,-5.64255238,1.48700821,5.06511688,5.83759546,-5.36466599,-3.34345675,0.1391104,-17.18596649,10.72315311,1.7820648,-4.67674017,-13.63976479,0.17560573,0.55029887,0.19014172,-6.19978523,0.13277383,-1.12066126,-4.8009634,-0.0274931732173911,-10.1367533225,15.03534710375,0.499289830656764
-2.90501523,-3.10493898,0.57241058,1.22489297,-0.08477398,3.17764497,-1.63421142,-0.22967713,1.75344574,2.93913317,3.34018397,-5.37507486,-1.5757668,0.13992049,0.27550101,2.80471945,13.85705662,2.25519919,0.18707249,0.82219577,7.62912178,4.47387362,-1.98592091,0.03938527,-2.28806973,-0.18188147,1.26828754,1.54064643,18.90870094,-2.46950221,1.14157581,-4.83919001,-0.40652794,-0.50878555,0.09664541,-12.30539703,-3.11192536,-12.25223351,-4.90957642,-0.42119956,2.53255343,0.11083151,-3.09705472,-2.68463993,8.54268837,2.57677865,0.44742534,-4.7628026,3.36355948,7.99984074,0.38455221,4.67677069,-2.01729155,-1.60900939,-0.83040005,-1.52892923,-4.90629673,1.15999627,-1.96287775,2.69750071,-3.75861931,5.45793104,0.09163744,-1.16533506,8.53274059,-6.03072071,0.32117736,17.28471375,3.604105,-2.03174686,-2.48604512,-0.68267351,-2.45098066,-1.34734392,-1.27307653,3.70176244,-0.86775464,-5.89825201,-0.94812649,5.0361886,5.1565094,-5.20911646,4.25559616,-0.161043,1.03142571,-1.12521446,-0.757882,-0.02327076,-4.33698797,-0.61255509,-1.12143302,2.69793701,-4.82210588,-10.57213402,-3.74126911,-2.07225013,-4.98384285,1.44870484,4.46870375,5.40392399,-5.20217323,-3.39654398,-0.10786025,-14.44509792,11.51050377,1.89889133,-4.86826754,-11.54724312,0.65106767,0.45481128,0.14794926,-5.80199242,0.3516497,-1.66492701,-5.43107128,-0.160746831826087,-11.98786211375,12.97709930125,0.468362368084042
-2.70277905,-2.96166277,0.28982162,0.83459604,-0.1808414,3.15469956,-1.50054252,-0.36609927,2.00215912,2.51250839,2.08710456,-4.39631081,-0.73642552,0.24085461,0.41773844,4.37020397,9.26202774,2.71139264,-0.04423527,0.22968651,7.69502831,3.34597969,-2.37568641,-0.11286812,-2.61953211,0.07164373,-0.01141427,0.52330762,19.70173836,-2.32458568,1.08417714,-5.35186958,-0.84785646,0.35059938,-0.12841192,-14.49095917,-3.36517501,-13.9419117,-4.64019156,-0.12418864,2.00816679,0.04502052,-2.89243007,-2.94087887,7.12089586,3.10728145,-0.56957304,-5.05364847,4.28132725,6.25203848,0.38478836,3.41852951,-2.9171381,-0.52530164,-0.84250021,-0.61526585,-4.88298512,0.70610815,-1.96458268,0.95696515,-3.69184542,3.49162364,0.29143798,-0.44260037,8.51418018,-5.66349554,1.19715261,13.23771095,2.98089194,-1.65545082,-1.70927942,-0.71335083,-2.65679622,-0.09994804,-1.10761726,3.23832035,-0.07789643,-7.3333149,-0.81741941,4.71150303,5.77003145,-3.93704104,3.70601177,0.71791351,0.44758981,-0.51002419,-0.2879048,0.12010016,-5.77967978,-0.63177544,-0.11200051,2.43127322,-5.82484818,-10.82849121,-3.82358956,-2.6737535,-4.16835499,1.38899505,3.73159146,4.79917669,-4.8849659,-3.35096025,-0.33489266,-11.31610203,12.05792332,1.9465884,-4.85958624,-9.31520081,1.08208942,0.3027994,0.09970859,-5.33862495,0.55322212,-1.936831,-5.87032223,-0.279979054086957,-11.1332479725,11.0094624775,0.442668535234407
-2.40119672,-2.81435442,0.05418396,0.38600674,-0.26707456,3.07482362,-1.31074607,-0.51567358,2.27066326,1.97523391,0.82598728,-3.31311154,0.05998609,0.36152101,0.66136253,5.74723244,4.5576272,3.16743827,-0.31077078,-0.38937637,7.62257481,2.14997625,-2.72358346,-0.23695473,-2.84371519,0.42317992,-1.35922003,-0.55184281,20.00164604,-2.13507509,0.93951064,-5.72536325,-1.26722157,1.21972442,-0.32993558,-16.47490501,-3.50237942,-15.22684193,-4.30002928,0.26947847,1.47181654,-0.05511718,-2.61152673,-3.12664247,5.41800451,3.49001265,-1.51601064,-5.26029015,5.04647493,4.43557882,0.41179523,2.18323755,-3.67562366,0.60489327,-0.79406971,0.41228259,-4.81328297,0.20239401,-1.88647366,-0.85197532,-3.56681156,1.50749505,0.39531606,0.37556779,8.32464409,-5.19020557,2.02580571,9.12809658,2.49462485,-1.20257163,-0.87622792,-0.67007917,-2.82323194,1.28643978,-0.88442528,2.67537808,0.76122224,-8.49789333,-0.62470001,4.26886797,6.17117071,-2.49219394,3.04842257,1.53568602,-0.13287322,0.12769189,0.13729584,0.26459911,-7.05375481,-0.60497719,0.80185133,1.98784518,-6.65259027,-10.78123951,-3.8382864,-3.34963036,-3.20871782,1.31427658,2.85593581,4.03857899,-4.4349618,-3.22351289,-0.52884167,-7.88745451,12.37282848,1.91965377,-4.65307951,-6.97329378,1.46905804,0.09426706,0.04486088,-4.80936241,0.73166984,-1.9446969,-6.10542965,-0.382588084086956,-9.9249846925,8.82680189625,0.425148273322292
-2.01143765,-2.67135668,-0.12612915,-0.1115137,-0.33191678,2.94216752,-1.07460487,-0.67681974,2.54616833,1.35684288,-0.40576798,-2.16977906,0.77162266,0.50893563,0.99958646,6.88320827,-0.08914034,3.60969663,-0.60807759,-1.00524127,7.4156208,0.91153866,-3.0185504,-0.32895926,-2.95201945,0.86740321,-2.74506068,-1.6358062,19.82398605,-1.90245545,0.71312571,-5.93655491,-1.64440644,2.05047989,-0.50599796,-18.2113266,-3.51313329,-16.07324982,-3.90157318,0.73911923,0.94305313,-0.18479656,-2.26644635,-3.23474884,3.49345994,3.7141819,-2.36212897,-5.37663412,5.60304403,2.60656953,0.4603717,0.99625516,-4.26569891,1.73952794,-0.67380905,1.50132167,-4.70186424,-0.33054259,-1.73804235,-2.65937662,-3.41501546,-0.41236815,0.38922292,1.24799287,7.95718908,-4.62965298,2.77002597,5.00048971,2.15431881,-0.69004494,-0.02105892,-0.55792797,-2.9443028,2.75904274,-0.60818869,2.03390503,1.62336969,-9.3695097,-0.38878417,3.72048688,6.34966087,-0.9277364,2.28736162,2.2701335,-0.69036239,0.7643646,0.49886638,0.40108189,-8.10090065,-0.551745,1.59711659,1.38817406,-7.26517916,-10.43004227,-3.77724981,-4.05465508,-2.12371421,1.23076141,1.84924769,3.14457273,-3.87940621,-3.03341889,-0.67817682,-4.25875044,12.46854591,1.81643569,-4.2611022,-4.55023432,1.81535244,-0.16700347,-0.01628681,-4.2127018,0.88295692,-1.71221399,-6.1315527,-0.466837308869565,-10.03234255625,7.754100975,0.417749038812684
-1.54925275,-2.53962755,-0.24665451,-0.64604056,-0.36518475,2.762604,-0.80420202,-0.84610265,2.81295681,0.69027889,-1.57381153,-1.01173139,1.3613348,0.68742353,1.4180876,7.73783779,-4.51903057,4.02222824,-0.92937845,-1.58740056,7.08089447,-0.34175199,-3.24934936,-0.38727131,-2.94142914,1.3914659,-4.13540792,-2.67794442,19.1987896,-1.62878191,0.41509891,-5.96827698,-1.96081114,2.79694104,-0.65619558,-19.65685463,-3.39322495,-16.46254349,-3.45794201,1.25879288,0.43735781,-0.33750001,-1.87210763,-3.26045895,1.41664052,3.7751019,-3.08409762,-5.39847708,5.90319538,0.81797266,0.52348024,-0.12159128,-4.66814566,2.83578086,-0.47385395,2.59382892,-4.55230141,-0.87098664,-1.53114069,-4.39541864,-3.26731157,-2.19083881,0.2657932,2.12854218,7.41015863,-4.00120306,3.39645815,0.90060979,1.95763183,-0.1380569,0.82163739,-0.38669887,-3.01497149,4.25908756,-0.28555241,1.33760488,2.47949815,-9.93862343,-0.13169697,3.0826273,6.30459595,0.69737804,1.43099868,2.9034698,-1.20742488,1.37558305,0.78201258,0.52074319,-8.87081623,-0.49405435,2.25911045,0.66163129,-7.63153172,-9.78393078,-3.63370204,-4.73882151,-0.93788081,1.14407885,0.72475642,2.14619017,-3.24957991,-2.80100918,-0.77370805,-0.5366258,12.36309147,1.63928783,-3.70535612,-2.07414079,2.12725163,-0.47350866,-0.0825481,-3.54649544,1.00482893,-1.27665567,-5.95238781,-0.531866633913044,-9.88061368625,7.614958105,0.420736268074284
-1.03405881,-2.42432451,-0.30702972,-1.20335257,-0.35874173,2.54347634,-0.51330084,-1.0185374,3.05332851,0.01028241,-2.64807224,0.11652348,1.79861534,0.89833909,1.89578211,8.28482723,-8.58693218,4.38756323,-1.26562715,-2.1060977,6.62780476,-1.58122444,-3.40491843,-0.41269293,-2.81444216,1.97544885,-5.49405241,-3.62857056,18.16882706,-1.31681383,0.05960257,-5.81040049,-2.20032978,3.41801119,-0.78153408,-20.77208328,-3.14488339,-16.39183426,-2.98256159,1.7986927,-0.03458898,-0.50528073,-1.44571018,-3.20158148,-0.73610032,3.6741426,-3.66495562,-5.32374763,5.9103632,-0.88199866,0.59264421,-1.1542294,-4.87226868,3.85185051,-0.19041705,3.6291852,-4.36699867,-1.39706957,-1.27938938,-5.99369144,-3.15197158,-3.75940895,0.02488516,2.96864462,6.68771696,-3.32402301,3.87725544,-3.12443018,1.89175391,0.43079501,1.61853099,-0.17008583,-3.0315268,5.72434235,0.07510404,0.61188132,3.2990725,-10.20872021,0.12267525,2.37514591,6.04445314,2.32100868,0.49118599,3.42279291,-1.66954386,1.9372462,0.97652793,0.61568469,-9.32391644,-0.45477536,2.78160667,-0.15530503,-7.73147345,-8.8609705,-3.40297818,-5.35049057,0.31919819,1.05892789,-0.49848488,1.07805467,-2.57931948,-2.54644156,-0.80919236,3.16966248,12.07783794,1.39450347,-3.01573706,0.42703694,2.41366673,-0.81430799,-0.15190883,-2.80863762,1.09666777,-0.6864419,-5.57989788,-0.577663108173913,-9.87691879625,7.68591087875,0.43256340754579
-0.4878704,-2.32840395,-0.31098175,-1.7673136,-0.30702016,2.29325128,-0.21663946,-1.18803203,3.24868822,-0.6483165,-3.60374498,1.17332172,2.06122088,1.13997579,2.40601158,8.51282692,-12.16744804,4.68762922,-1.60570145,-2.53384829,6.06818104,-2.77800632,-3.47479796,-0.40839937,-2.57872391,2.59327054,-6.78307152,-4.44151974,16.78747177,-0.9701578,-0.3357195,-5.46061277,-2.35011339,3.87991405,-0.88424778,-21.52304459,-2.77668548,-15.87384319,-2.48882723,2.32675219,-0.46723306,-0.67913693,-1.00605536,-3.05847788,-2.88473129,3.41849232,-4.09516859,-5.1526804,5.60192537,-2.45118213,0.65843689,-2.09032273,-4.87618637,4.74871111,0.17577122,4.5474143,-4.14724255,-1.88772285,-0.99754047,-7.39427233,-3.09292364,-5.06137705,-0.32628438,3.72000027,5.80015182,-2.61641932,4.19153976,-7.0262351,1.93485832,0.99248618,2.33912253,0.0754096,-2.99190331,7.09183836,0.46394935,-0.11725767,4.05152559,-10.19574356,0.35005769,1.6208216,5.58668804,3.88059449,-0.51664525,3.82037234,-2.06573868,2.42675543,1.07706583,0.67943949,-9.4336319,-0.45607999,3.16647243,-1.02115607,-7.55703115,-7.68763971,-3.08324742,-5.83964396,1.61387587,0.97879779,-1.79577518,-0.0209725,-1.90342021,-2.28849292,-0.78178567,6.75279284,11.63616276,1.0920161,-2.22872877,2.92507529,2.68569565,-1.17550838,-0.22167964,-1.9978503,1.15928602,0.00186299,-5.03362179,-0.604990058956522,-11.42805886,7.97995621,0.450436067681178
0.06596261,-2.25235033,-0.26605606,-2.32037592,-0.20742221,2.02109361,0.07081325,-1.34791553,3.38072968,-1.25231278,-4.42200708,2.12160134,2.13638163,1.40766418,2.91808581,8.42556763,-15.15944862,4.90479231,-1.93674612,-2.84689856,5.41594076,-3.90394855,-3.44961691,-0.37975577,-2.24651861,3.21400857,-7.96395922,-5.07655859,15.11625004,-0.59340751,-0.75054902,-4.92483139,-2.40118432,4.15823603,-0.96755987,-21.88264847,-2.3031292,-14.93619633,-1.98976564,2.81037235,-0.86004758,-0.84943885,-0.57275218,-2.83397365,-4.94900703,3.02074099,-4.37277365,-4.88791323,4.97121382,-3.85444951,0.71103817,-2.92303443,-4.6867075,5.49174595,0.61924917,5.29245615,-3.89335561,-2.32358575,-0.7008267,-8.54644489,-3.10827422,-6.05439568,-0.77341896,4.33732843,4.76389313,-1.89529681,4.32648182,-10.7556572,2.05801773,1.52264321,2.95712996,0.33173597,-2.89591336,8.30065441,0.87002021,-0.82429433,4.7077651,-9.92693043,0.52729815,0.84451854,4.95693016,5.31594372,-1.57373202,4.09369946,-2.3889482,2.82418919,1.08315814,0.70741683,-9.18815804,-0.51783139,3.42285323,-1.89178848,-7.11311388,-6.29793406,-2.67612219,-6.16105366,2.90966892,0.90577948,-3.13723731,-1.10943282,-1.25599027,-2.04351211,-0.69230551,10.11183357,11.06215,0.74489719,-1.38543475,5.39107656,2.95599937,-1.5409621,-0.28868291,-1.11448848,1.1946559,0.72689581,-4.33971691,-0.615282791391304,-13.36849415625,9.4794838425,0.471168669136454
